fecha,ciudad,anio,mes,dia_semana_num,dia_semana,fin_de_semana,payday_flag,rebajas_flag,black_friday_flag,navidad_flag,semana_santa_flag,vacaciones_escolares_flag,festivo_local_flag,temperatura_media_c,lluvia_indice,turismo_indice,incidencia_ecommerce_flag
2022-12-25,Palma,2022,12,6,Domingo,1,1,0,0,0,0,1,0,11.5,49.4,41.1,0
2022-12-25,A Coruna,2022,12,6,Domingo,1,1,0,0,0,0,1,0,9.1,62.7,29.6,0
2022-12-26,Madrid,2022,12,0,Lunes,0,1,0,0,0,0,1,0,3.9,59.4,25.8,0
2022-12-26,Barcelona,2022,12,0,Lunes,0,1,0,0,0,0,1,0,11.7,45.5,41.2,0
2022-12-26,Valencia,2022,12,0,Lunes,0,1,0,0,0,0,1,0,8.8,40.6,49.3,0
2022-12-26,Sevilla,2022,12,0,Lunes,0,1,0,0,0,0,1,0,11.0,61.5,47.8,0
2022-12-26,Malaga,2022,12,0,Lunes,0,1,0,0,0,0,1,0,12.6,71.2,54.3,0
2022-12-26,Zaragoza,2022,12,0,Lunes,0,1,0,0,0,0,1,0,7.8,21.1,32.2,0
2022-12-26,Bilbao,2022,12,0,Lunes,0,1,0,0,0,0,1,0,8.4,72.0,23.2,0
2022-12-26,Murcia,2022,12,0,Lunes,0,1,0,0,0,0,1,0,7.8,65.4,1.0,0
2022-12-26,Palma,2022,12,0,Lunes,0,1,0,0,0,0,1,0,12.3,44.3,43.7,0
2022-12-26,A Coruna,2022,12,0,Lunes,0,1,0,0,0,0,1,0,7.7,79.7,3.4,0
2022-12-27,Madrid,2022,12,1,Martes,0,1,0,0,0,0,1,0,3.9,40.6,26.8,0
2022-12-27,Barcelona,2022,12,1,Martes,0,1,0,0,0,0,1,0,12.3,66.6,18.4,0
2022-12-27,Valencia,2022,12,1,Martes,0,1,0,0,0,0,1,0,9.0,70.5,43.9,0
2022-12-27,Sevilla,2022,12,1,Martes,0,1,0,0,0,0,1,0,10.7,52.5,38.9,0
2022-12-27,Malaga,2022,12,1,Martes,0,1,0,0,0,0,1,0,11.4,66.0,25.8,0
2022-12-27,Zaragoza,2022,12,1,Martes,0,1,0,0,0,0,1,0,-1.3,63.0,12.6,0
2022-12-27,Bilbao,2022,12,1,Martes,0,1,0,0,0,0,1,0,9.3,73.8,0.3,0
2022-12-27,Murcia,2022,12,1,Martes,0,1,0,0,0,0,1,0,11.5,29.9,0.0,0
2022-12-27,Palma,2022,12,1,Martes,0,1,0,0,0,0,1,0,8.7,46.4,58.5,0
2022-12-27,A Coruna,2022,12,1,Martes,0,1,0,0,0,0,1,0,10.2,70.9,16.3,0
2022-12-28,Madrid,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,7.7,37.4,16.3,0
2022-12-28,Barcelona,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,5.9,59.2,26.6,0
2022-12-28,Valencia,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,6.9,54.1,24.5,0
2022-12-28,Sevilla,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,13.0,53.2,23.0,0
2022-12-28,Malaga,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,17.6,67.9,27.5,0
2022-12-28,Zaragoza,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,2.4,56.9,0.0,0
2022-12-28,Bilbao,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,8.1,61.7,23.5,0
2022-12-28,Murcia,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,9.5,44.7,6.8,0
2022-12-28,Palma,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,13.8,38.9,46.3,0
2022-12-28,A Coruna,2022,12,2,Miercoles,0,1,0,0,0,0,1,0,8.7,78.0,60.4,0
2022-12-29,Madrid,2022,12,3,Jueves,0,1,0,0,0,0,1,0,3.6,50.6,5.1,0
2022-12-29,Barcelona,2022,12,3,Jueves,0,1,0,0,0,0,1,0,5.7,49.7,38.7,0
2022-12-29,Valencia,2022,12,3,Jueves,0,1,0,0,0,0,1,0,3.4,55.2,12.3,0
2022-12-29,Sevilla,2022,12,3,Jueves,0,1,0,0,0,0,1,0,15.8,45.5,27.7,0
2022-12-29,Malaga,2022,12,3,Jueves,0,1,0,0,0,0,1,0,8.9,40.8,39.7,0
2022-12-29,Zaragoza,2022,12,3,Jueves,0,1,0,0,0,0,1,0,5.6,82.2,28.2,0
2022-12-29,Bilbao,2022,12,3,Jueves,0,1,0,0,0,0,1,0,5.0,72.6,44.6,0
2022-12-29,Murcia,2022,12,3,Jueves,0,1,0,0,0,0,1,0,10.6,38.4,33.1,0
2022-12-29,Palma,2022,12,3,Jueves,0,1,0,0,0,0,1,0,10.6,46.4,57.6,0
2022-12-29,A Coruna,2022,12,3,Jueves,0,1,0,0,0,0,1,0,11.2,82.0,3.5,0
2022-12-30,Madrid,2022,12,4,Viernes,0,1,0,0,0,0,1,0,6.4,56.5,14.0,0
2022-12-30,Barcelona,2022,12,4,Viernes,0,1,0,0,0,0,1,0,9.9,48.8,41.1,0
2022-12-30,Valencia,2022,12,4,Viernes,0,1,0,0,0,0,1,0,6.8,46.2,17.6,0
2022-12-30,Sevilla,2022,12,4,Viernes,0,1,0,0,0,0,1,0,10.6,69.6,36.3,1
2022-12-30,Malaga,2022,12,4,Viernes,0,1,0,0,0,0,1,0,14.4,59.9,55.7,0
2022-12-30,Zaragoza,2022,12,4,Viernes,0,1,0,0,0,0,1,0,3.9,42.3,26.6,0
2022-12-30,Bilbao,2022,12,4,Viernes,0,1,0,0,0,0,1,0,11.1,67.6,31.0,0
2022-12-30,Murcia,2022,12,4,Viernes,0,1,0,0,0,0,1,0,8.4,51.2,42.3,0
2022-12-30,Palma,2022,12,4,Viernes,0,1,0,0,0,0,1,0,13.2,45.4,45.3,0
2022-12-30,A Coruna,2022,12,4,Viernes,0,1,0,0,0,0,1,0,11.4,94.0,0.0,0
2022-12-31,Madrid,2022,12,5,Sabado,1,0,0,0,0,0,1,0,1.5,37.5,36.2,0
2022-12-31,Barcelona,2022,12,5,Sabado,1,0,0,0,0,0,1,0,8.6,47.3,17.5,0
2022-12-31,Valencia,2022,12,5,Sabado,1,0,0,0,0,0,1,0,8.6,48.2,21.5,0
2022-12-31,Sevilla,2022,12,5,Sabado,1,0,0,0,0,0,1,0,11.9,49.0,19.5,0
2022-12-31,Malaga,2022,12,5,Sabado,1,0,0,0,0,0,1,0,11.6,31.3,34.3,0
2022-12-31,Zaragoza,2022,12,5,Sabado,1,0,0,0,0,0,1,0,4.4,64.7,25.7,0
2022-12-31,Bilbao,2022,12,5,Sabado,1,0,0,0,0,0,1,0,9.0,90.5,25.6,0
2022-12-31,Murcia,2022,12,5,Sabado,1,0,0,0,0,0,1,0,1.3,44.8,11.0,0
2022-12-31,Palma,2022,12,5,Sabado,1,0,0,0,0,0,1,0,10.7,49.3,66.0,0
2022-12-31,A Coruna,2022,12,5,Sabado,1,0,0,0,0,0,1,0,7.7,63.0,17.2,0
2023-01-01,Madrid,2023,1,6,Domingo,1,1,0,0,0,0,0,0,5.0,51.5,41.2,0
2023-01-01,Barcelona,2023,1,6,Domingo,1,1,0,0,0,0,0,0,9.2,56.7,11.5,0
2023-01-01,Valencia,2023,1,6,Domingo,1,1,0,0,0,0,0,0,10.0,56.7,26.0,0
2023-01-01,Sevilla,2023,1,6,Domingo,1,1,0,0,0,0,0,0,6.3,75.3,21.5,0
2023-01-01,Malaga,2023,1,6,Domingo,1,1,0,0,0,0,0,0,13.5,45.7,33.1,0
2023-01-01,Zaragoza,2023,1,6,Domingo,1,1,0,0,0,0,0,0,-0.4,46.0,0.0,0
2023-01-01,Bilbao,2023,1,6,Domingo,1,1,0,0,0,0,0,0,8.6,89.4,36.0,0
2023-01-01,Murcia,2023,1,6,Domingo,1,1,0,0,0,0,0,0,11.4,47.1,19.8,0
2023-01-01,Palma,2023,1,6,Domingo,1,1,0,0,0,0,0,0,9.6,63.9,60.9,0
2023-01-01,A Coruna,2023,1,6,Domingo,1,1,0,0,0,0,0,0,10.4,108.3,15.4,0
2023-01-02,Madrid,2023,1,0,Lunes,0,1,0,0,0,0,0,0,6.7,49.1,21.5,0
2023-01-02,Barcelona,2023,1,0,Lunes,0,1,0,0,0,0,0,0,9.8,49.2,49.4,0
2023-01-02,Valencia,2023,1,0,Lunes,0,1,0,0,0,0,0,0,12.4,46.8,37.3,0
2023-01-02,Sevilla,2023,1,0,Lunes,0,1,0,0,0,0,0,0,13.4,80.7,29.8,0
2023-01-02,Malaga,2023,1,0,Lunes,0,1,0,0,0,0,0,0,8.7,60.8,15.2,0
2023-01-02,Zaragoza,2023,1,0,Lunes,0,1,0,0,0,0,0,0,4.8,65.9,11.1,0
2023-01-02,Bilbao,2023,1,0,Lunes,0,1,0,0,0,0,0,0,6.7,69.9,16.4,0
2023-01-02,Murcia,2023,1,0,Lunes,0,1,0,0,0,0,0,0,9.5,52.3,6.7,0
2023-01-02,Palma,2023,1,0,Lunes,0,1,0,0,0,0,0,0,7.7,74.8,53.6,0
2023-01-02,A Coruna,2023,1,0,Lunes,0,1,0,0,0,0,0,0,6.8,53.7,22.8,0
2023-01-03,Madrid,2023,1,1,Martes,0,1,0,0,0,0,0,0,6.6,32.1,36.5,0
2023-01-03,Barcelona,2023,1,1,Martes,0,1,0,0,0,0,0,0,7.9,39.0,40.7,0
2023-01-03,Valencia,2023,1,1,Martes,0,1,0,0,0,0,0,0,10.0,60.6,36.3,0
2023-01-03,Sevilla,2023,1,1,Martes,0,1,0,0,0,0,0,0,12.4,33.1,31.1,0
2023-01-03,Malaga,2023,1,1,Martes,0,1,0,0,0,0,0,0,10.2,59.1,37.2,0
2023-01-03,Zaragoza,2023,1,1,Martes,0,1,0,0,0,0,0,0,6.5,35.1,18.0,0
2023-01-03,Bilbao,2023,1,1,Martes,0,1,0,0,0,0,0,0,2.3,72.5,17.1,0
2023-01-03,Murcia,2023,1,1,Martes,0,1,0,0,0,0,0,0,8.0,39.9,25.6,0
2023-01-03,Palma,2023,1,1,Martes,0,1,0,0,0,0,0,0,8.6,42.6,55.7,0
2023-01-03,A Coruna,2023,1,1,Martes,0,1,0,0,0,0,0,0,10.2,91.0,27.7,0
2023-01-04,Madrid,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,3.6,55.0,43.2,0
2023-01-04,Barcelona,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,9.7,37.0,23.8,0
2023-01-04,Valencia,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,10.0,62.4,25.6,0
2023-01-04,Sevilla,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,8.2,35.2,41.5,0
2023-01-04,Malaga,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,9.1,70.4,12.9,0
2023-01-04,Zaragoza,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,7.1,36.2,7.9,0
2023-01-04,Bilbao,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,4.9,80.2,0.0,0
2023-01-04,Murcia,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,13.8,53.2,21.9,0
2023-01-04,Palma,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,12.5,57.7,43.3,0
2023-01-04,A Coruna,2023,1,2,Miercoles,0,1,0,0,0,0,0,0,7.8,79.2,15.9,0
2023-01-05,Madrid,2023,1,3,Jueves,0,1,0,0,0,0,0,0,6.3,41.3,32.8,0
2023-01-05,Barcelona,2023,1,3,Jueves,0,1,0,0,0,0,0,0,9.5,58.6,41.1,0
2023-01-05,Valencia,2023,1,3,Jueves,0,1,0,0,0,0,0,0,14.0,42.3,30.8,0
2023-01-05,Sevilla,2023,1,3,Jueves,0,1,0,0,0,0,0,0,8.5,46.6,34.3,0
2023-01-05,Malaga,2023,1,3,Jueves,0,1,0,0,0,0,0,0,10.7,48.3,42.0,0
2023-01-05,Zaragoza,2023,1,3,Jueves,0,1,0,0,0,0,0,0,6.1,47.2,15.2,0
2023-01-05,Bilbao,2023,1,3,Jueves,0,1,0,0,0,0,0,0,10.4,79.4,10.7,0
2023-01-05,Murcia,2023,1,3,Jueves,0,1,0,0,0,0,0,0,10.3,42.8,23.9,0
2023-01-05,Palma,2023,1,3,Jueves,0,1,0,0,0,0,0,0,13.1,66.6,58.9,0
2023-01-05,A Coruna,2023,1,3,Jueves,0,1,0,0,0,0,0,0,7.0,75.7,19.3,0
2023-01-06,Madrid,2023,1,4,Viernes,0,0,0,0,0,0,0,0,10.3,55.3,44.3,0
2023-01-06,Barcelona,2023,1,4,Viernes,0,0,0,0,0,0,0,0,7.7,66.9,47.9,0
2023-01-06,Valencia,2023,1,4,Viernes,0,0,0,0,0,0,0,0,12.5,65.9,35.1,0
2023-01-06,Sevilla,2023,1,4,Viernes,0,0,0,0,0,0,0,0,13.6,63.5,40.1,0
2023-01-06,Malaga,2023,1,4,Viernes,0,0,0,0,0,0,0,0,11.9,57.3,34.8,0
2023-01-06,Zaragoza,2023,1,4,Viernes,0,0,0,0,0,0,0,0,4.0,57.2,13.7,0
2023-01-06,Bilbao,2023,1,4,Viernes,0,0,0,0,0,0,0,0,6.6,77.5,10.2,0
2023-01-06,Murcia,2023,1,4,Viernes,0,0,0,0,0,0,0,0,15.3,77.5,0.6,0
2023-01-06,Palma,2023,1,4,Viernes,0,0,0,0,0,0,0,0,11.1,49.0,42.7,0
2023-01-06,A Coruna,2023,1,4,Viernes,0,0,0,0,0,0,0,0,12.1,79.0,10.3,0
2023-01-07,Madrid,2023,1,5,Sabado,1,0,1,0,0,0,0,0,8.1,61.0,6.1,0
2023-01-07,Barcelona,2023,1,5,Sabado,1,0,1,0,0,0,0,0,5.0,56.4,40.6,0
2023-01-07,Valencia,2023,1,5,Sabado,1,0,1,0,0,0,0,0,10.3,74.6,24.5,0
2023-01-07,Sevilla,2023,1,5,Sabado,1,0,1,0,0,0,0,0,10.3,39.9,32.4,0
2023-01-07,Malaga,2023,1,5,Sabado,1,0,1,0,0,0,0,0,15.0,60.4,40.2,0
2023-01-07,Zaragoza,2023,1,5,Sabado,1,0,1,0,0,0,0,0,5.7,67.0,33.2,0
2023-01-07,Bilbao,2023,1,5,Sabado,1,0,1,0,0,0,0,0,9.3,98.4,23.3,0
2023-01-07,Murcia,2023,1,5,Sabado,1,0,1,0,0,0,0,0,10.1,41.4,12.0,0
2023-01-07,Palma,2023,1,5,Sabado,1,0,1,0,0,0,0,0,13.7,60.9,26.1,0
2023-01-07,A Coruna,2023,1,5,Sabado,1,0,1,0,0,0,0,0,9.8,73.8,20.4,0
2023-01-08,Madrid,2023,1,6,Domingo,1,0,1,0,0,0,0,0,7.9,68.8,9.4,0
2023-01-08,Barcelona,2023,1,6,Domingo,1,0,1,0,0,0,0,0,5.9,50.7,33.7,0
2023-01-08,Valencia,2023,1,6,Domingo,1,0,1,0,0,0,0,0,14.6,50.7,21.9,0
2023-01-08,Sevilla,2023,1,6,Domingo,1,0,1,0,0,0,0,0,14.1,53.5,26.0,0
2023-01-08,Malaga,2023,1,6,Domingo,1,0,1,0,0,0,0,0,11.7,57.3,48.2,0
2023-01-08,Zaragoza,2023,1,6,Domingo,1,0,1,0,0,0,0,0,3.8,55.0,0.0,0
2023-01-08,Bilbao,2023,1,6,Domingo,1,0,1,0,0,0,0,0,8.4,83.5,25.0,0
2023-01-08,Murcia,2023,1,6,Domingo,1,0,1,0,0,0,0,0,10.3,32.1,9.3,0
2023-01-08,Palma,2023,1,6,Domingo,1,0,1,0,0,0,0,0,10.4,64.3,26.5,0
2023-01-08,A Coruna,2023,1,6,Domingo,1,0,1,0,0,0,0,0,13.1,95.7,26.5,0
2023-01-09,Madrid,2023,1,0,Lunes,0,0,1,0,0,0,0,0,9.1,47.1,43.3,0
2023-01-09,Barcelona,2023,1,0,Lunes,0,0,1,0,0,0,0,0,12.5,67.8,34.1,0
2023-01-09,Valencia,2023,1,0,Lunes,0,0,1,0,0,0,0,0,15.7,63.9,46.0,0
2023-01-09,Sevilla,2023,1,0,Lunes,0,0,1,0,0,0,0,0,9.6,42.9,23.4,0
2023-01-09,Malaga,2023,1,0,Lunes,0,0,1,0,0,0,0,0,14.8,56.4,39.9,0
2023-01-09,Zaragoza,2023,1,0,Lunes,0,0,1,0,0,0,0,0,2.7,41.0,14.9,0
2023-01-09,Bilbao,2023,1,0,Lunes,0,0,1,0,0,0,0,0,6.0,94.3,26.3,0
2023-01-09,Murcia,2023,1,0,Lunes,0,0,1,0,0,0,0,0,11.9,73.9,16.0,0
2023-01-09,Palma,2023,1,0,Lunes,0,0,1,0,0,0,0,0,13.8,33.8,72.3,0
2023-01-09,A Coruna,2023,1,0,Lunes,0,0,1,0,0,0,0,0,9.6,108.3,13.2,0
2023-01-10,Madrid,2023,1,1,Martes,0,0,1,0,0,0,0,0,3.1,42.3,47.8,0
2023-01-10,Barcelona,2023,1,1,Martes,0,0,1,0,0,0,0,0,11.8,42.2,51.2,0
2023-01-10,Valencia,2023,1,1,Martes,0,0,1,0,0,0,0,0,10.7,62.4,37.3,0
2023-01-10,Sevilla,2023,1,1,Martes,0,0,1,0,0,0,0,0,11.4,42.3,25.4,0
2023-01-10,Malaga,2023,1,1,Martes,0,0,1,0,0,0,0,0,13.9,85.8,46.2,0
2023-01-10,Zaragoza,2023,1,1,Martes,0,0,1,0,0,0,0,0,7.1,55.7,14.7,0
2023-01-10,Bilbao,2023,1,1,Martes,0,0,1,0,0,0,0,0,9.8,82.8,6.3,0
2023-01-10,Murcia,2023,1,1,Martes,0,0,1,0,0,0,0,0,12.4,50.7,7.7,0
2023-01-10,Palma,2023,1,1,Martes,0,0,1,0,0,0,0,0,9.4,42.6,65.0,0
2023-01-10,A Coruna,2023,1,1,Martes,0,0,1,0,0,0,0,0,8.4,90.9,27.7,0
2023-01-11,Madrid,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,8.5,40.5,27.7,0
2023-01-11,Barcelona,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,8.0,68.6,5.8,0
2023-01-11,Valencia,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,17.3,63.3,15.1,0
2023-01-11,Sevilla,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,10.1,65.8,43.8,0
2023-01-11,Malaga,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,14.9,41.7,39.8,0
2023-01-11,Zaragoza,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,5.2,50.0,13.3,0
2023-01-11,Bilbao,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,11.2,84.0,13.1,0
2023-01-11,Murcia,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,15.3,53.6,21.9,0
2023-01-11,Palma,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,12.7,50.2,57.9,0
2023-01-11,A Coruna,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,8.9,82.2,20.5,0
2023-01-12,Madrid,2023,1,3,Jueves,0,0,1,0,0,0,0,0,10.6,31.7,17.5,0
2023-01-12,Barcelona,2023,1,3,Jueves,0,0,1,0,0,0,0,0,7.5,65.9,18.3,0
2023-01-12,Valencia,2023,1,3,Jueves,0,0,1,0,0,0,0,0,14.2,61.9,20.1,0
2023-01-12,Sevilla,2023,1,3,Jueves,0,0,1,0,0,0,0,0,12.9,70.4,16.8,0
2023-01-12,Malaga,2023,1,3,Jueves,0,0,1,0,0,0,0,0,14.4,62.5,46.3,0
2023-01-12,Zaragoza,2023,1,3,Jueves,0,0,1,0,0,0,0,0,4.1,38.6,0.0,0
2023-01-12,Bilbao,2023,1,3,Jueves,0,0,1,0,0,0,0,0,5.0,94.4,26.1,0
2023-01-12,Murcia,2023,1,3,Jueves,0,0,1,0,0,0,0,0,9.1,53.1,7.8,0
2023-01-12,Palma,2023,1,3,Jueves,0,0,1,0,0,0,0,0,15.6,55.0,50.4,0
2023-01-12,A Coruna,2023,1,3,Jueves,0,0,1,0,0,0,0,0,12.5,98.4,17.1,0
2023-01-13,Madrid,2023,1,4,Viernes,0,0,1,0,0,0,0,0,6.1,42.6,20.1,0
2023-01-13,Barcelona,2023,1,4,Viernes,0,0,1,0,0,0,0,0,11.4,88.2,39.3,0
2023-01-13,Valencia,2023,1,4,Viernes,0,0,1,0,0,0,0,0,11.4,54.9,31.8,0
2023-01-13,Sevilla,2023,1,4,Viernes,0,0,1,0,0,0,0,0,7.3,52.3,4.4,0
2023-01-13,Malaga,2023,1,4,Viernes,0,0,1,0,0,0,0,0,11.2,45.2,37.3,0
2023-01-13,Zaragoza,2023,1,4,Viernes,0,0,1,0,0,0,0,0,5.0,24.8,28.2,0
2023-01-13,Bilbao,2023,1,4,Viernes,0,0,1,0,0,0,0,0,9.1,86.8,17.7,0
2023-01-13,Murcia,2023,1,4,Viernes,0,0,1,0,0,0,0,0,13.5,49.7,13.1,0
2023-01-13,Palma,2023,1,4,Viernes,0,0,1,0,0,0,0,0,12.1,57.1,69.4,0
2023-01-13,A Coruna,2023,1,4,Viernes,0,0,1,0,0,0,0,0,10.8,82.4,37.3,0
2023-01-14,Madrid,2023,1,5,Sabado,1,0,1,0,0,0,0,0,9.6,61.8,25.3,0
2023-01-14,Barcelona,2023,1,5,Sabado,1,0,1,0,0,0,0,0,9.6,50.4,28.6,0
2023-01-14,Valencia,2023,1,5,Sabado,1,0,1,0,0,0,0,0,15.6,52.2,30.8,0
2023-01-14,Sevilla,2023,1,5,Sabado,1,0,1,0,0,0,0,0,14.4,44.9,9.4,0
2023-01-14,Malaga,2023,1,5,Sabado,1,0,1,0,0,0,0,0,12.1,73.0,30.4,0
2023-01-14,Zaragoza,2023,1,5,Sabado,1,0,1,0,0,0,0,0,7.6,59.0,30.3,0
2023-01-14,Bilbao,2023,1,5,Sabado,1,0,1,0,0,0,0,0,7.0,97.1,7.3,0
2023-01-14,Murcia,2023,1,5,Sabado,1,0,1,0,0,0,0,0,13.4,43.3,11.6,0
2023-01-14,Palma,2023,1,5,Sabado,1,0,1,0,0,0,0,0,12.0,30.6,67.3,0
2023-01-14,A Coruna,2023,1,5,Sabado,1,0,1,0,0,0,0,0,13.2,67.9,24.9,0
2023-01-15,Madrid,2023,1,6,Domingo,1,0,1,0,0,0,0,0,7.0,86.1,17.3,0
2023-01-15,Barcelona,2023,1,6,Domingo,1,0,1,0,0,0,0,0,8.5,59.6,55.1,0
2023-01-15,Valencia,2023,1,6,Domingo,1,0,1,0,0,0,0,0,8.3,57.1,64.7,0
2023-01-15,Sevilla,2023,1,6,Domingo,1,0,1,0,0,0,0,0,11.5,46.8,17.2,0
2023-01-15,Malaga,2023,1,6,Domingo,1,0,1,0,0,0,0,0,12.8,52.7,53.0,0
2023-01-15,Zaragoza,2023,1,6,Domingo,1,0,1,0,0,0,0,0,2.8,44.6,7.3,0
2023-01-15,Bilbao,2023,1,6,Domingo,1,0,1,0,0,0,0,0,12.0,101.0,28.9,0
2023-01-15,Murcia,2023,1,6,Domingo,1,0,1,0,0,0,0,0,13.0,67.5,51.8,0
2023-01-15,Palma,2023,1,6,Domingo,1,0,1,0,0,0,0,0,12.4,39.7,44.6,0
2023-01-15,A Coruna,2023,1,6,Domingo,1,0,1,0,0,0,0,0,8.3,92.0,36.4,0
2023-01-16,Madrid,2023,1,0,Lunes,0,0,1,0,0,0,0,0,11.2,67.1,41.0,0
2023-01-16,Barcelona,2023,1,0,Lunes,0,0,1,0,0,0,0,0,11.4,65.6,32.5,0
2023-01-16,Valencia,2023,1,0,Lunes,0,0,1,0,0,0,0,0,8.7,65.6,37.3,0
2023-01-16,Sevilla,2023,1,0,Lunes,0,0,1,0,0,0,0,0,9.0,41.1,20.8,1
2023-01-16,Malaga,2023,1,0,Lunes,0,0,1,0,0,0,0,0,14.7,56.3,51.1,0
2023-01-16,Zaragoza,2023,1,0,Lunes,0,0,1,0,0,0,0,0,3.0,66.5,11.3,0
2023-01-16,Bilbao,2023,1,0,Lunes,0,0,1,0,0,0,0,0,7.5,64.5,28.2,0
2023-01-16,Murcia,2023,1,0,Lunes,0,0,1,0,0,0,0,0,12.3,64.2,10.8,0
2023-01-16,Palma,2023,1,0,Lunes,0,0,1,0,0,0,0,0,10.2,53.6,31.0,0
2023-01-16,A Coruna,2023,1,0,Lunes,0,0,1,0,0,0,0,0,10.1,93.3,0.0,0
2023-01-17,Madrid,2023,1,1,Martes,0,0,1,0,0,0,0,0,4.7,62.0,0.0,0
2023-01-17,Barcelona,2023,1,1,Martes,0,0,1,0,0,0,0,0,12.4,46.6,20.1,0
2023-01-17,Valencia,2023,1,1,Martes,0,0,1,0,0,0,0,0,14.3,64.6,34.4,0
2023-01-17,Sevilla,2023,1,1,Martes,0,0,1,0,0,0,0,0,13.8,52.4,33.3,0
2023-01-17,Malaga,2023,1,1,Martes,0,0,1,0,0,0,0,0,11.4,49.4,54.4,0
2023-01-17,Zaragoza,2023,1,1,Martes,0,0,1,0,0,0,0,0,4.7,56.4,16.1,0
2023-01-17,Bilbao,2023,1,1,Martes,0,0,1,0,0,0,0,0,11.5,102.8,35.2,0
2023-01-17,Murcia,2023,1,1,Martes,0,0,1,0,0,0,0,0,10.3,39.2,35.5,0
2023-01-17,Palma,2023,1,1,Martes,0,0,1,0,0,0,0,0,12.4,65.0,37.4,0
2023-01-17,A Coruna,2023,1,1,Martes,0,0,1,0,0,0,0,0,11.8,81.8,9.3,0
2023-01-18,Madrid,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,8.4,39.9,28.3,0
2023-01-18,Barcelona,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,7.7,61.9,46.8,0
2023-01-18,Valencia,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,12.8,38.2,37.7,0
2023-01-18,Sevilla,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,12.0,57.0,17.8,0
2023-01-18,Malaga,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,11.8,64.0,35.2,0
2023-01-18,Zaragoza,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,5.2,57.7,13.7,0
2023-01-18,Bilbao,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,8.3,60.2,18.7,0
2023-01-18,Murcia,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,13.2,43.6,0.0,0
2023-01-18,Palma,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,13.8,56.6,47.6,0
2023-01-18,A Coruna,2023,1,2,Miercoles,0,0,1,0,0,0,0,0,7.3,75.0,16.6,0
2023-01-19,Madrid,2023,1,3,Jueves,0,0,1,0,0,0,0,0,6.7,47.1,36.2,0
2023-01-19,Barcelona,2023,1,3,Jueves,0,0,1,0,0,0,0,0,9.2,44.0,19.7,0
2023-01-19,Valencia,2023,1,3,Jueves,0,0,1,0,0,0,0,0,7.0,37.6,16.2,0
2023-01-19,Sevilla,2023,1,3,Jueves,0,0,1,0,0,0,0,0,8.7,50.3,31.5,0
2023-01-19,Malaga,2023,1,3,Jueves,0,0,1,0,0,0,0,0,13.4,68.1,35.5,0
2023-01-19,Zaragoza,2023,1,3,Jueves,0,0,1,0,0,0,0,0,5.9,86.4,0.0,0
2023-01-19,Bilbao,2023,1,3,Jueves,0,0,1,0,0,0,0,0,13.0,67.4,7.4,0
2023-01-19,Murcia,2023,1,3,Jueves,0,0,1,0,0,0,0,0,8.1,79.4,24.8,0
2023-01-19,Palma,2023,1,3,Jueves,0,0,1,0,0,0,0,0,7.9,68.6,46.3,0
2023-01-19,A Coruna,2023,1,3,Jueves,0,0,1,0,0,0,0,0,9.7,90.7,17.5,0
2023-01-20,Madrid,2023,1,4,Viernes,0,0,1,0,0,0,0,0,8.7,39.8,23.9,0
2023-01-20,Barcelona,2023,1,4,Viernes,0,0,1,0,0,0,0,0,17.1,43.8,35.0,0
